Country Name,Year,Tariff_Rate,GDP_bil,FDI_bil,TB_bil
Morocco,2000,25.42,43.0174554018445,-0.368034434706865,-2.0932205517984905
Morocco,2001,24.8,43.8314802076444,-2.72750315735459,-1.1114153574612102
Morocco,2002,24.49,47.0771921876418,-0.452026889078771,-1.1149137598584995
Morocco,2003,24.88,58.0293633542757,-2.3002163404154503,-1.7284146930536004
Morocco,2005,13.54,68.8526580686673,-1.59649447792054,-3.951168994586401
Morocco,2006,10.82,75.8838233008545,-2.00991594959256,-4.440744115629601
Morocco,2007,10.04,86.947913286728,-2.19382173953846,-7.420593636537399
Morocco,2008,8.85,101.822906949063,-2.15035907457182,-12.774727823057503
Morocco,2009,7.62,101.154952240881,-1.49130023600916,-10.926909415685898
Morocco,2010,13.01,100.86532947344,-0.660647769957621,-9.953278186706696
Morocco,2011,11.71,110.080631332375,-2.27333995313493,-14.0626234756277
Morocco,2012,4.11,106.937392311129,-2.4823914507245304,-14.674780975466104
Morocco,2014,3.02,119.130841411664,-3.09416353898726,-13.690326430409904
Morocco,2015,3.42,110.413823841592,-2.59632088957118,-7.927842023525097
Morocco,2016,3.78,111.572947004917,-1.57425317002358,-10.739249607290496
Morocco,2017,3.86,118.540573367844,-1.66794942460087,-10.551433764556206
Morocco,2019,3.6,128.92026640945798,-0.8276871746530401,-10.049378708916802
Morocco,2020,3.61,121.353645057144,-0.959416206844704,-8.812910271888901
Morocco,2021,4.23,142.022058447231,-1.6213853789319,-13.1249270443011
Netherlands,2000,2.41,417.649282153726,11.403571485521098,15.778115213438996
Netherlands,2001,3.37,432.536219668898,-1.21901443252444,16.726905203509002
Netherlands,2002,2.45,475.529972122746,6.30679497396276,17.519826436964998
Netherlands,2003,2.52,582.43561708196,24.2161033389294,35.87792400145904
Netherlands,2004,2.24,661.224886143245,11.576218168254,47.230882636904965
Netherlands,2005,2.46,688.133699635797,56.6975605451102,54.40667361954498
Netherlands,2006,2.3,737.593995289411,148.154104921395,58.26929177899097
Netherlands,2007,2.24,853.499460872552,-137.408447691046,71.34050276740497
Netherlands,2008,1.72,957.901566041406,77.05938053476919,77.90257095402404
Netherlands,2009,1.85,878.954223140234,103.236836613274,71.167791952761
Netherlands,2010,2.13,852.464982433335,114.762560803607,72.67063125050494
Netherlands,2011,1.59,913.140741332687,30.5383277610121,78.27324278106006
Netherlands,2012,1.46,845.689017065625,62.932813415214206,82.66291588402503
Netherlands,2013,1.49,883.9515390066689,79.96021855484669,89.18877372605895
Netherlands,2014,2.03,901.556501756467,30.599136345108,99.42782155426195
Netherlands,2015,2.02,775.743675302734,32.5109574785315,59.69111474610303
Netherlands,2016,2.09,797.163949289885,111.97186850585,86.40929240562109
Netherlands,2017,1.96,848.233537845884,13.3125525435871,90.75797121617798
Netherlands,2018,1.83,929.733599796862,17.921235466924703,98.111339374917
Netherlands,2019,1.84,928.903005576469,7.19363400343504,92.57598354548
Netherlands,2020,1.48,932.56086170117,-21.0601297846884,95.75128997112904
Netherlands,2021,1.39,1054.4721234496,172.791723124315,102.68323442878796
Netherlands,2022,1.33,1046.54079754864,155.871906581779,91.87194006870604
Niger,2001,13.66,2.4487147039661696,-0.0265415909674269,-0.149373763744405
Niger,2002,12.81,2.78219287867204,-0.0041429223059725,-0.194338229185695
Niger,2003,12.67,3.39408473249543,-0.0149422977390884,-0.2664609170968189
Niger,2004,11.69,3.76044373753797,-0.0132704253656612,-0.322425066254255
Niger,2005,11.99,4.38331596458718,-0.0347287047434998,-0.4838880102685869
Niger,2006,9.58,4.75636125237923,-0.051569063070759,-0.4787284315354601
Niger,2007,9.41,5.73148505179069,-0.121144829045017,-0.5367987880542249
Niger,2008,9.41,7.297600226005359,-0.317334051237591,-0.91117256109323
Niger,2009,9.41,7.35213130973341,-0.728810957135553,-1.4378682891108898
Niger,2010,10.31,7.8511925023091695,-1.00103020147154,-1.53869811783903
Niger,2011,9.7,8.77295077779176,-1.05788743519293,-1.72532916941583
Niger,2012,9.56,9.42691264759111,-0.8390435447279939,-1.2149439019364598
Niger,2013,10.21,10.2248974378648,-0.618579130749456,-1.2613716834625102
Niger,2014,9.28,10.8629435435419,-0.734306061019001,-1.50444814700288
Niger,2015,8.07,9.68386792644282,-0.495338338194746,-1.63015176000179
Niger,2016,8.21,10.3988619817583,-0.2611202392733719,-1.29675995378187
Niger,2017,11.92,11.1851042516943,-0.309621924015536,-1.50522228600695
Niger,2018,11.02,12.8373074968821,-0.4274248695088239,-1.9185466463735803
Niger,2019,9.27,12.8895555612299,-0.6851200796193699,-2.00836310212479
Niger,2020,8.06,13.744653103058,-0.345661549170306,-2.20429049708743
Niger,2021,8.46,14.915002436069,-0.5555707084763319,-2.5398234280113
Niger,2022,8.36,15.4338527122963,-0.957255589176034,-2.81758285671977
Nigeria,1988,23.8,49.6484704404593,-0.37866709769376,2.07980368675106
Nigeria,1989,24.69,44.003061108400495,-1.88424973878897,3.35531421021938
Nigeria,1990,24.83,54.0357953878086,-0.587882970628472,7.64162202326491
Nigeria,1992,25.32,52.05818185380549,-0.8966412824723999,3.8532468688139097
Nigeria,1995,91.27,140.919776986364,-0.335842164964005,-0.1552132901033997
Nigeria,1996,16.06,185.7302367,-0.499276809471007,1.7497275678047806
Nigeria,1997,16.21,200.850397618182,-0.469577019807244,0.5431322960865307
Nigeria,1998,16.21,218.416200672727,-0.299566658258911,-1.00365273485157
Nigeria,1999,19.77,59.1450770391437,-1.00491563070932,1.792044670618101
Nigeria,2000,19.99,69.17145162724651,-1.14016755601589,8.9479323613861
Nigeria,2001,21.47,73.557840064489,-1.19061864359162,3.9088403663538
Nigeria,2002,18.45,95.0540593026995,-1.87407075314014,2.3399897120671005
Nigeria,2003,20.62,104.738954264226,-2.0053535630639803,5.5822370510984
Nigeria,2005,9.34,175.67056996934602,-4.96789885303805,24.3674716052644
Nigeria,2006,9.4,238.45499716148,-4.5347352670648,23.321457682890497
Nigeria,2008,9.79,339.476276257793,-7.14280662034552,23.8075456740701
Nigeria,2009,9.83,295.008835380997,-7.0306455124932805,8.910395195099206
Nigeria,2010,10.7,366.99041712904,-5.1145332329418896,11.846267187136888
Nigeria,2011,10.15,414.46667683116,-8.02430218836234,11.643852019121598
Nigeria,2013,10.07,520.117180313906,-4.33542378924745,22.765054981788804
Nigeria,2014,11.34,574.183763411508,-3.07953413189583,-1.860415123573807
Nigeria,2015,8.22,493.02668280063,-1.62896526775883,-22.89967671332649
Nigeria,2016,8.52,404.64912525216,-3.11779341378814,-8.550719263651596
Nigeria,2020,12.37,432.198898467795,-0.911945228614629,-32.2412640941181
Nigeria,2021,12.2,440.833635873827,-1.49530000549838,-16.6222430793583
Nigeria,2022,9.34,477.403400101174,0.119729340659017,-7.958107284315994
Portugal,2000,2.41,118.605192877388,1.48796232472996,-12.925446913020805
Portugal,2001,3.37,121.604107164997,0.723713481171637,-12.213665574299196
Portugal,2002,2.45,134.795565549419,-1.96762338451795,-10.8221135639598
Portugal,2003,2.52,165.226175536793,-1.32983187010518,-10.543999778336808
Portugal,2004,2.24,189.382122532169,5.69848753030308,-14.711504498809502
Portugal,2005,2.46,197.253876704921,-0.632142320750772,-16.838210059197
Portugal,2006,2.3,208.756449275848,-4.5409508700524,-16.188703378796294
Portugal,2007,2.24,240.496147317381,4.5431035597317,-17.633002345878403
Portugal,2008,1.72,263.41639462408403,-2.24193699423573,-24.353825764492903
Portugal,2009,1.85,244.667762835543,-2.10423994845238,-16.49134918399899
Portugal,2010,2.13,238.443864993217,-12.464457537951,-17.497018561760406
Portugal,2011,1.59,245.426767676002,5.48907551343346,-9.0513887754261
Portugal,2012,1.46,216.536676771973,-11.0414001650402,-0.0379971963399963
Portugal,2013,1.49,226.677408291745,-7.30484564615073,3.940552223354599
Portugal,2014,2.03,230.078616299675,-8.84963284898642,2.042224369864395
Portugal,2015,2.02,199.038523119639,-2.17081329992913,2.950694024962799
Portugal,2016,2.09,206.305431241638,-3.64476585978132,3.622527777892395
Portugal,2017,1.96,220.862990767229,-8.179298634445171,3.513475514587097
Portugal,2018,1.83,242.092894542888,-6.707115311859,2.5104547927379914
Portugal,2019,1.84,240.115970063019,-9.18882260205618,2.1692532738099977
Portugal,2020,1.48,229.618773422577,-6.55152972858383,-4.102390591382004
Portugal,2021,1.39,256.055879091139,-9.2251968278499,-6.384450195526001
Portugal,2022,1.33,256.898675068927,-7.63295638193997,-5.24001455330101
Russia,1994,9.21,395.077301248464,-0.3786,11.01408
Russia,1996,9.64,391.724890744498,-1.65649,15.46473
Russia,1997,11.28,404.928954191876,-1.68074,8.21244
Russia,2001,10.78,306.6020706205,-0.30627,37.16045
Russia,2002,10.8,345.470494417863,0.05882,34.80765
Russia,2005,10.48,764.01597348111,2.37159,104.55959
Russia,2007,7.26,1299.70347848165,-11.07247,106.72912
Russia,2008,8.59,1660.84805830311,-19.12029,157.20589
Russia,2009,8.12,1222.6459000557,6.69743,95.63027
Russia,2010,5.2,1524.91671522395,9.4485,120.87477
Russia,2011,7.24,2045.92275339804,11.76716,163.39806
Russia,2012,6.84,2208.29355387842,-1.76514,145.07624
Russia,2013,6.21,2292.4700783462204,17.28763,122.30691
Russia,2014,5.37,2059.24158989501,35.05084,133.65297
Russia,2015,3.08,1363.48218219771,15.2321,111.2459
Russia,2016,3.62,1276.78635088114,-10.22457,66.25605
Russia,2017,3.61,1574.199360089,8.19959,83.23475
Russia,2018,3.51,1657.32877346131,22.59203,164.97605
Russia,2019,5.34,1693.1150027083202,-10.05163,129.32803
Russia,2020,4.07,1493.07589436214,-3.63181,76.65316
Russia,2021,4.17,1843.39229373438,25.43277,172.79403
Saudi Arabia,1994,10.72,135.174899866489,-0.349333333333333,6.234533333333404
Saudi Arabia,1999,11.5,161.717066666667,0.778933333333333,11.54856
Saudi Arabia,2000,12.48,189.514933333333,1.88106666666667,29.3274666666667
Saudi Arabia,2001,11.12,184.1376,-0.01964,25.092746133333296
Saudi Arabia,2002,6.53,189.605866666667,0.614133333333333,28.0372
Saudi Arabia,2003,7.28,215.807733333333,0.586506666666667,44.23176
Saudi Arabia,2004,7.01,258.742133333333,0.33432,65.10325333333299
Saudi Arabia,2005,4.05,328.459608764111,-4.735323063113089,104.32512
Saudi Arabia,2006,4.12,376.900133511348,-6.01444738889812,111.862286596899
Saudi Arabia,2007,3.77,415.964509673115,-6.31014778123832,103.968941035677
Saudi Arabia,2008,3.25,519.7968,-2.00836396858641,146.16904165333398
Saudi Arabia,2009,3.13,429.097866666667,1.74091871841709,39.98759826666699
Saudi Arabia,2011,4.16,676.634666666667,-1.25393721460104,178.24690673333302
Saudi Arabia,2012,3.57,741.849866666667,-0.633512517612542,184.21330292549
Saudi Arabia,2013,3.57,753.864533333333,1.57188487680611,157.75035229019602
Saudi Arabia,2014,3.39,766.605866666667,3.88692691269665,95.96624448325
Saudi Arabia,2015,4.45,669.4842666666669,1.41928424871197,-29.29685741106601
Saudi Arabia,2017,4.85,714.994666666667,7.15940336083698,38.49434220248999
Saudi Arabia,2020,4.23,734.2712,3.78965845153326,0.6642771870360108
Saudi Arabia,2022,5.4,1108.57146666667,-0.178702532476294,187.510587878025
South Africa,1988,13.39,103.976831870957,-0.0938710599258119,5.977051773054702
South Africa,1990,10.5,126.048140141869,0.103696633380641,6.143184713591301
South Africa,1991,11.32,135.203698237977,-0.0476958241595891,5.123806430029602
South Africa,1993,13.45,147.19474756575,0.280623702514129,6.102068027558998
South Africa,1996,8.27,163.234925380563,0.231585202261455,2.192238677626198
South Africa,1997,5.99,168.97805732773,-1.48694032483234,1.7102070303046952
South Africa,1999,5.47,151.51695707853602,0.080850625994043,3.459740002116497
South Africa,2000,5.27,151.752757215309,-0.691652738562767,3.920384073990704
South Africa,2001,5.1,135.429905922526,-10.7850777157127,4.867804949983597
South Africa,2002,4.95,129.087556612449,-1.88206700993899,4.362352875099305
South Africa,2003,5.15,197.01896530869695,-0.230592460043332,4.046566618606598
South Africa,2004,5.29,255.806908594573,0.604002318590682,-0.4103684086520004
South Africa,2005,5.64,288.867217196534,-5.61268380259415,-0.6333419034516068
South Africa,2006,5.29,303.858675363643,5.3055047709952206,-4.634129812536102
South Africa,2007,4.81,333.07711725368404,-3.60467976872682,-3.999046294358002
South Africa,2008,3.9,316.131258616309,-12.0045841379272,-4.930518851962997
South Africa,2009,4.32,329.75406064712905,-6.313190334478,1.5209401474380035
South Africa,2010,4.59,417.363822801713,-3.85456495241313,4.979510585479996
South Africa,2011,4.39,458.199494830834,-4.29268742433412,3.577039872352997
South Africa,2012,4.22,434.40054508581096,-1.7271594924313098,-5.6245485383579865
South Africa,2013,4.15,400.886013595573,-1.7126454581049,-8.513750950044999
South Africa,2014,3.87,381.198869776106,1.90041786897786,-5.763323054593003
South Africa,2015,4.38,346.70979045856296,3.9937889007214897,-4.45630564043489
South Africa,2016,4.51,323.58550967448105,2.27517111505217,1.533892059153305
South Africa,2017,4.61,381.448814653456,5.39064357287582,4.3490832200383
South Africa,2018,4.32,405.260723892517,-1.54250084223018,1.9864050305440064
South Africa,2019,5.37,389.33003222426896,-1.97516048606064,1.9388629497389984
South Africa,2020,4.4,337.974655408055,-5.08941484271078,15.079234261203796
South Africa,2021,4.46,420.886877628703,-40.5572118506501,26.208373539778
South Africa,2022,4.66,406.920004594074,-6.86435633306894,8.341479611218993
Spain,2000,2.41,598.10285475608,18.5793898025499,-17.728761019100006
Spain,2001,3.37,627.798682378741,4.7362326051382,-14.355610084817016
Spain,2002,2.45,708.9382272439229,-6.363009858307979,-14.086742975864013
Spain,2003,2.52,907.963217057645,3.0889461469394304,-20.112221933152007
Spain,2004,2.24,1069.82938251467,36.894546042496806,-39.83470443134903
Spain,2005,2.46,1154.66755177588,18.068696192263,-55.41195033116901
Spain,2006,2.3,1261.84668327529,71.48781451834641,-71.68693144470501
Spain,2007,2.24,1476.74627685451,78.2467724486746,-85.469864050099
Spain,2008,1.72,1636.1154476125,1.6914161169119402,-77.54480954906103
Spain,2009,1.85,1496.5875908476598,6.148530893842399,-13.091854358818969
Spain,2010,2.13,1427.98907891667,1.2312026287160298,-14.96225481630603
Spain,2011,1.59,1487.56865924125,18.1526783842464,4.550159538778992
Spain,2012,1.46,1330.99481167031,-23.366093922801102,26.980752077682983
Spain,2013,1.49,1362.18692315765,-14.1027126640053,52.14221023329596
Spain,2014,2.03,1380.24456136196,14.7329807601137,41.98855571971002
Spain,2015,2.02,1206.16477755312,34.437179268234395,36.345292224328006
Spain,2016,2.09,1243.01566791712,15.4173587556326,49.52345099236096
Spain,2017,1.96,1321.75408881883,15.335101307171302,48.37692407610504
Spain,2018,1.83,1431.64280932706,-21.708024635733,39.102304064140014
Spain,2019,1.84,1403.49638768627,10.4726154896103,41.81364475005402
Spain,2020,1.48,1289.78383697121,18.6030778657805,19.65100268678699
Spain,2021,1.39,1461.24490185269,-13.3923615214288,14.536626241775023
Spain,2022,1.33,1446.49814774903,4.48104530090649,12.150096824187989
Sudan,1996,3.66,9.01830072466086,-0.0004,-0.86927
Sudan,2002,17.02,18.1371283883606,-0.71318,-1.03073
Sudan,2006,10.19,45.263831634149696,-1.8418338140836696,-3.699976520170551
Sudan,2008,8.22,64.8330832571431,-1.6531203154749998,1.3268150894776
Sudan,2009,15.02,51.62104407692311,-1.72629840295145,-2.047805936565151
Sudan,2010,12.9,58.9629780344828,-2.0637309976621303,0.2744608113376999
Sudan,2011,11.95,55.0185672105263,-1.73437699448388,-0.0013799770969009
Sudan,2012,12.12,37.63291996666671,-2.31146073975953,-5.106165772155101
Sudan,2013,12.14,43.0240180821918,-1.68788417879722,-4.7099509862501305
Sudan,2017,14.01,41.2836179761905,-1.06529848141867,-3.9352000236212303
Sudan,2020,0.0,27.03459375,-0.7169397105948799,-5.45415829772243
Sudan,2021,0.0,34.2295137749936,-0.468626509829293,-3.6066809481627695
Turkey,1993,6.1,180.415757851616,-0.622,-7.34
Turkey,1995,6.74,169.31957901625,-0.772,-3.532
Turkey,1996,3.19,181.464408820097,-0.612,-3.607
Turkey,1997,5.65,189.878399894643,-0.554,-4.136
Turkey,1998,3.2,275.94199076418,-0.573,-0.52
Turkey,1999,5.34,256.395932738435,-0.138,-2.269
Turkey,2000,2.38,274.294623164043,-0.112,-10.682
Turkey,2001,1.95,201.75312380669504,-2.855,5.773
Turkey,2002,1.84,240.249071871106,-0.939,1.495
Turkey,2003,1.92,314.59557214576705,-1.222,-3.017
Turkey,2004,2.18,408.865430220331,-2.005,-9.706
Turkey,2005,1.5,506.31471766165504,-8.967,-17.064
Turkey,2006,1.47,557.076157773479,-19.261,-26.99
Turkey,2007,2.06,681.3211242959139,-19.941,-32.739
Turkey,2008,1.97,770.4491328613731,-17.302,-34.009
Turkey,2009,2.21,649.2893246277321,-7.032,-6.036
Turkey,2010,2.35,776.9672663055301,-7.617,-39.58
Turkey,2011,2.65,838.78528969435,-13.812,-68.872
Turkey,2013,2.78,957.79912000832,-9.927,-41.986
Turkey,2015,3.19,864.313810469009,-14.167,-13.068
Turkey,2016,2.74,869.682881593041,-10.697,-14.545
Turkey,2017,3.45,858.988492853742,-8.487,-26.948
Turkey,2018,2.5,778.972108040602,-8.845,-4.31
Turkey,2019,3.13,761.005915750925,-6.496,25.986
Turkey,2020,2.85,720.338490327248,-4.271,-22.573
Turkey,2021,3.22,819.865223976115,-6.224,3.517
Turkey,2022,4.31,907.118434653505,-8.85,-37.098
United Kingdom,2000,2.41,1665.53487668331,127.916379256163,-19.77218073498401
United Kingdom,2001,3.37,1649.82726356701,21.3210185576055,-28.424683613551025
United Kingdom,2002,2.45,1785.7299160671498,31.1414217279504,-42.325996544273984
United Kingdom,2003,2.52,2054.4228571428603,46.069635887586095,-43.63784462619
United Kingdom,2004,2.24,2421.5250823874,41.5800641540727,-55.76400261143896
United Kingdom,2005,2.46,2543.18,-92.7429541002227,-54.36167906933301
United Kingdom,2006,2.3,2708.44158233671,-61.3814815657496,-50.95793699104394
United Kingdom,2007,2.24,3090.51020408163,160.880316709816,-59.999761250060914
United Kingdom,2008,1.72,2929.41176470588,103.24214898575,-52.184375242901
United Kingdom,2009,1.85,2412.8400062315,-62.9450219611458,-30.179304571757932
United Kingdom,2010,2.13,2485.48259618471,-12.3270980171828,-38.93453521898498
United Kingdom,2011,1.59,2663.8058348280697,53.821554014553,-21.21167360333496
United Kingdom,2012,1.46,2707.0897266146403,-34.7272491844595,-26.80559641560693
United Kingdom,2013,1.49,2784.85350253429,-8.22226722803088,-39.79266633633996
United Kingdom,2014,2.03,3064.70824792143,-172.805792105636,-59.35737606441906
United Kingdom,2015,2.02,2927.91114091673,-105.5104995525,-44.424260097015015
United Kingdom,2016,2.09,2689.10656689961,-291.904952184513,-50.798842587031984
United Kingdom,2017,1.96,2680.1480523353,46.6850755274551,-35.92443155892896
United Kingdom,2018,1.83,2871.34034758179,-3.5766939502230803,-39.57786119480493
United Kingdom,2019,1.84,2851.40716490781,-41.2890658132492,-39.82963774404907
United Kingdom,2020,1.28,2696.7783866076497,-140.797136683084,13.84695946564502
United Kingdom,2021,0.72,3143.32305070726,155.692535405009,-6.97606815318396
United Kingdom,2022,1.0,3114.04247114439,79.9914229603437,-58.86178973805993
United States of America,1989,3.91,5641.58,-24.8,-93.126
United States of America,1990,3.92,5963.144,-11.29,-80.852
United States of America,1991,3.95,6158.129,14.72,-31.18
United States of America,1992,3.95,6520.327,28.46,-39.2071
United States of America,1993,3.75,6858.559,32.57,-70.311
United States of America,1995,2.94,7639.749,40.98,-96.387
United States of America,1996,2.86,8073.122,5.36,-104.035
United States of America,1997,2.6,8577.552,-0.77,-108.288
United States of America,1998,3.09,9062.817,-36.39,-166.13
United States of America,1999,2.31,9631.172,-64.964,-255.813
United States of America,2000,2.1,10250.952,-162.755,-369.689
United States of America,2001,2.11,10581.929,-26.455,-360.373
United States of America,2002,2.16,10929.108,67.93,-420.666
United States of America,2003,1.96,11456.45,78.112,-496.251
United States of America,2004,1.79,12217.196,160.363,-610.833
United States of America,2005,1.75,13039.197,-89.753,-716.537
United States of America,2006,1.7,13815.583,-14.662,-763.533
United States of America,2007,1.55,14474.228,177.277,-711.0
United States of America,2008,1.58,14769.862,2.491,-712.352
United States of America,2009,1.71,14478.067,151.514,-394.779
United States of America,2010,1.66,15048.971,85.789,-503.078
United States of America,2011,1.67,15599.732,173.119,-554.517
United States of America,2012,1.67,16253.97,126.895,-525.907
United States of America,2013,1.67,16880.683,104.665,-446.857
United States of America,2014,1.69,17608.138,135.673,-483.951
United States of America,2015,1.69,18295.019,-209.363,-490.773
United States of America,2016,1.65,18804.913,-174.573,-479.461
United States of America,2017,1.66,19612.102,28.59,-516.935
United States of America,2018,1.59,20656.516,-345.435,-578.6
United States of America,2019,13.78,21539.982,-201.057,-559.394
United States of America,2020,1.52,21354.105,145.265,-653.694
United States of America,2021,1.47,23681.171,-133.851,-848.072
United States of America,2022,1.49,26006.893,-20.472,-944.77
