Country Name,GDP_GrowthPct
Brazil,287.5816044064011
Canada,161.1260784329799
China,2965.354044732664
France,94.21019683985996
Germany,92.53409272381374
India,555.3662971399796
Israel,389.0099939074898
Italy,55.871078876652234
Japan,39.518633825618956
"Korea, Rep.",417.36614218508095
Turkiye,473.7021279472327
United Arab Emirates,630.3055735421725
United Kingdom,167.83691254355725
United States,206.8015630680728
