Country Name,Year,Exports,FDI,GDP,Imports,Tariff_Rate,Trade_Balance,GDP_bil,FDI_bil,TB_bil
"Egypt, Arab Rep.",1980,6246285723.20898,-541285715.06898,21669908176.3889,9157142870.22448,,-2910857147.0155,21.6699081763889,-0.5412857150689799,-2.9108571470155002
"Egypt, Arab Rep.",1981,6535714295.05102,-746571429.646531,22136081081.0811,10405142872.0074,,-3869428576.956381,22.1360810810811,-0.746571429646531,-3.869428576956381
"Egypt, Arab Rep.",1982,6818142866.88306,-285571428.990816,27655172413.7931,10460142872.0859,,-3642000005.202839,27.6551724137931,-0.285571428990816,-3.642000005202839
"Egypt, Arab Rep.",1983,6826000009.75143,-471000000.7,30966239813.7369,11018285730.0261,,-4192285720.2746706,30.9662398137369,-0.4710000007,-4.19228572027467
"Egypt, Arab Rep.",1984,6853857146.93682,-713142857.576871,33971188991.6147,13176428579.2717,,-6322571432.33488,33.9711889916147,-0.713142857576871,-6.32257143233488
"Egypt, Arab Rep.",1985,6859142857.14286,-1174571428.57143,39053502251.0732,12240428571.4286,,-5381285714.28574,39.0535022510732,-1.17457142857143,-5.38128571428574
"Egypt, Arab Rep.",1986,5990285714.28571,-1211428571.42857,41253507951.3564,10182285714.2857,,-4191999999.9999895,41.2535079513564,-1.21142857142857,-4.1919999999999895
"Egypt, Arab Rep.",1987,6742000000.0,-928714285.714286,40455616653.5742,10836714285.7143,,-4094714285.7143,40.455616653574204,-0.9287142857142859,-4.0947142857143
"Egypt, Arab Rep.",1988,7177285714.28572,-1178000000.0,34980124929.0176,12460142857.1428,,-5282857142.8570795,34.9801249290176,-1.178,-5.28285714285708
"Egypt, Arab Rep.",1989,7321727272.72728,-1227545454.54546,39756299049.9793,12123545454.5455,,-4801818181.81822,39.756299049979305,-1.22754545454546,-4.80181818181822
"Egypt, Arab Rep.",1990,9895000000.0,-722000000.0,42978914311.3504,14090500000.0,,-4195500000.0,42.9789143113504,-0.722,-4.1955
"Egypt, Arab Rep.",1991,10947000000.0,-191000000.0,37387836490.5284,13195000000.0,,-2248000000.0,37.38783649052839,-0.191,-2.248
"Egypt, Arab Rep.",1992,11386000000.0,-455000000.0,41855986519.4235,13768000000.0,,-2382000000.0,41.8559865194235,-0.455,-2.382
"Egypt, Arab Rep.",1993,11440000000.0,-493000000.0,46578631452.581,15290000000.0,,-3850000000.0,46.578631452581,-0.493,-3.85
"Egypt, Arab Rep.",1994,12114000000.0,-1213000000.0,51897983392.6453,15642000000.0,,-3528000000.0,51.8979833926453,-1.213,-3.528
"Egypt, Arab Rep.",1995,13260000000.0,-505000000.0,60159245060.4541,17140000000.0,17.05,-3880000000.0,60.159245060454104,-0.505,-3.88
"Egypt, Arab Rep.",1996,14050000000.0,-631000000.0,67629716981.1321,18253000000.0,,-4203000000.0,67.6297169811321,-0.631,-4.203
"Egypt, Arab Rep.",1997,14905200000.0,-761350000.0,78436578171.0914,20926600000.0,,-6021400000.0,78.4365781710914,-0.76135,-6.0214
"Egypt, Arab Rep.",1998,12544000000.0,-1031000000.0,84828807556.0803,21109000000.0,14.17,-8565000000.0,84.8288075560803,-1.031,-8.565
"Egypt, Arab Rep.",1999,14730200000.0,-1027800000.0,90710704806.8416,21616300000.0,16.68,-6886100000.0,90.7107048068416,-1.0278,-6.8861
"Egypt, Arab Rep.",2000,16864000000.0,-1184000000.0,99838543960.0763,22895000000.0,16.82,-6031000000.0,99.8385439600763,-1.184,-6.031
"Egypt, Arab Rep.",2001,16067200000.0,-497500000.0,96684636118.5984,20996100000.0,16.72,-4928900000.0,96.6846361185984,-0.4975,-4.9289
"Egypt, Arab Rep.",2002,16437900000.0,-619100000.0,85146067415.7303,19508400000.0,19.89,-3070500000.0,85.1460674157303,-0.6191,-3.0705
"Egypt, Arab Rep.",2003,20060300000.0,-216700000.0,80288461538.4615,19662400000.0,15.04,397900000.0,80.2884615384615,-0.2167,0.3979
"Egypt, Arab Rep.",2004,26516200000.0,-1094400000.0,78782467532.4675,26915300000.0,10.63,-399100000.0,78.78246753246749,-1.0944,-0.3991
"Egypt, Arab Rep.",2005,30715800000.0,-5283600000.0,89600665557.4043,34326300000.0,8.76,-3610500000.0,89.6006655574043,-5.2836,-3.6105
"Egypt, Arab Rep.",2006,36680100000.0,-9894400000.0,107426086956.522,40552700000.0,10.05,-3872600000.0,107.426086956522,-9.8944,-3.8726
"Egypt, Arab Rep.",2007,44398000000.0,-10913300000.0,130437828371.278,53696700000.0,8.92,-9298700000.0,130.437828371278,-10.9133,-9.2987
"Egypt, Arab Rep.",2008,54760900000.0,-7574400000.0,162818181818.182,67222800000.0,8.02,-12461900000.0,162.818181818182,-7.5744,-12.4619
"Egypt, Arab Rep.",2009,44609100000.0,-6140400000.0,189147005444.646,53842100000.0,8.26,-9233000000.0,189.147005444646,-6.1404,-9.233
"Egypt, Arab Rep.",2010,48831200000.0,-5210100000.0,218983666061.706,59862200000.0,9.71,-11031000000.0,218.983666061706,-5.2101,-11.031
"Egypt, Arab Rep.",2011,47053000000.0,1108200000.0,235989672977.625,61381100000.0,7.71,-14328100000.0,235.989672977625,1.1082,-14.3281
"Egypt, Arab Rep.",2012,48601300000.0,-2586600000.0,279116666666.667,68800800000.0,7.47,-20199500000.0,279.116666666667,-2.5866,-20.1995
"Egypt, Arab Rep.",2013,44795200000.0,-3891200000.0,288434108527.132,65325800000.0,8.55,-20530600000.0,288.434108527132,-3.8912,-20.5306
"Egypt, Arab Rep.",2014,47166300000.0,-4359500000.0,305595408895.265,73996000000.0,7.43,-26829700000.0,305.595408895265,-4.3595,-26.8297
"Egypt, Arab Rep.",2015,37569400000.0,-6743500000.0,329366576819.407,67938800000.0,7.08,-30369400000.0,329.366576819407,-6.7435,-30.3694
"Egypt, Arab Rep.",2016,33624300000.0,-7900200000.0,332441717791.411,68301400000.0,6.63,-34677100000.0,332.441717791411,-7.9002,-34.6771
"Egypt, Arab Rep.",2017,42874700000.0,-7209700000.0,248362771739.13,70224100000.0,7.41,-27349400000.0,248.36277173913,-7.2097,-27.3494
"Egypt, Arab Rep.",2018,51619507000.0,-7817811000.0,262588632526.73,76328100000.0,8.19,-24708593000.0,262.58863252673,-7.817811,-24.708593
"Egypt, Arab Rep.",2019,53522607000.0,-8605068000.0,318678815489.749,78950800000.0,10.43,-25428193000.0,318.678815489749,-8.605068,-25.428193
"Egypt, Arab Rep.",2020,40101707000.0,-5525300000.0,383817841547.099,72482400000.0,,-32380693000.0,383.817841547099,-5.5253,-32.380693
"Egypt, Arab Rep.",2021,58339318000.0,-4755300000.0,424671765455.704,94038883000.0,,-35699565000.0,424.67176545570396,-4.7553,-35.699565
"Egypt, Arab Rep.",2022,76295439000.0,-11058100000.0,476747720364.742,97143745000.0,,-20848306000.0,476.747720364742,-11.0581,-20.848306
"Egypt, Arab Rep.",2023,68217500000.0,-9450200000.0,396002496996.96,82264800000.0,,-14047300000.0,396.00249699696,-9.4502,-14.0473
Ethiopia,1975,,,4577047854.10628,,,,4.57704785410628,,
Ethiopia,1976,,,4943806093.23672,,,,4.94380609323672,,
Ethiopia,1977,417198067.834395,-5845410.63084319,5651840584.54106,556425121.041751,,-139227053.20735604,5.651840584541061,-0.00584541063084319,-0.13922705320735604
Ethiopia,1978,385652174.099349,,6014961434.78261,587584541.346659,,-201932367.24730992,6.01496143478261,,-0.20193236724730992
Ethiopia,1979,516666666.916264,,6586048398.06763,698115942.36624,,-181449275.44997603,6.586048398067629,,-0.18144927544997602
Ethiopia,1980,544734299.780065,,7012585454.10628,857874396.549698,,-313140096.76963305,7.01258545410628,,-0.31314009676963306
Ethiopia,1981,506473430.196364,,7507663566.66667,836328502.819482,,-329855072.623118,7.50766356666667,,-0.329855072623118
Ethiopia,1982,537922705.573876,,7899988840.57971,887584541.491587,,-349661835.917711,7.89998884057971,,-0.349661835917711
Ethiopia,1983,541545893.981423,,8781664427.05314,964782609.161731,,-423236715.180308,8.78166442705314,,-0.423236715180308
Ethiopia,1984,603285024.296779,,8298309580.67633,1050966183.8063,,-447681159.509521,8.29830958067633,,-0.44768115950952103
Ethiopia,1985,621690821.256039,,9717392686.95652,1111304347.82609,,-489613526.5700511,9.71739268695652,,-0.4896135265700511
Ethiopia,1986,721062801.932367,,10094328898.0676,1204299516.90821,,-483236714.9758431,10.0943288980676,,-0.4832367149758431
Ethiopia,1987,652077294.68599,,10790001557.971,1240338164.25121,,-588260869.56522,10.790001557971001,,-0.58826086956522
Ethiopia,1988,671739130.434783,,11181119717.8744,1286135265.70048,,-614396135.265697,11.181119717874399,,-0.614396135265697
Ethiopia,1989,732995169.082126,,11762932007.2464,1141256038.64734,,-408260869.56521404,11.7629320072464,,-0.408260869565214
Ethiopia,1990,596618357.487923,,12478943895.1691,1270917874.39614,,-674299516.9082171,12.478943895169099,,-0.6742995169082171
Ethiopia,1991,435893719.806763,,13799799323.6715,755169082.125604,,-319275362.31884104,13.799799323671499,,-0.319275362318841
Ethiopia,1992,437485314.009662,,10754799036.5745,1361006376.81159,,-923521062.801928,10.754799036574498,,-0.923521062801928
Ethiopia,1993,476080000.0,,9051043870.12197,1005000000.0,,-528920000.0,9.051043870121969,,-0.52892
Ethiopia,1994,666572407.366643,,7100806753.92942,1236062021.03417,,-569489613.667527,7.100806753929421,,-0.5694896136675269
Ethiopia,1995,767558289.222419,,7855205206.93405,1445626515.97611,18.15,-678068226.753691,7.855205206934049,,-0.6780682267536909
Ethiopia,1996,794653790.739324,,8761215548.48614,1352556698.09953,,-557902907.360206,8.76121554848614,,-0.557902907360206
Ethiopia,1997,979000164.230385,,8803539988.33248,1395859877.85484,,-416859713.6244551,8.80353998833248,,-0.4168597136244551
Ethiopia,1998,951890278.159835,,8013274131.69715,1815350080.27265,,-863459802.112815,8.01327413169715,,-0.863459802112815
Ethiopia,1999,940975697.674455,,7892973531.80045,1853476300.67846,,-912500603.0040048,7.89297353180045,,-0.9125006030040048
Ethiopia,2000,992267370.259464,,8242349617.8638,1620981412.84922,,-628714042.589756,8.2423496178638,,-0.628714042589756
Ethiopia,2001,975689091.171146,,8231326016.47494,2147329790.01018,12.11,-1171640698.839034,8.23132601647494,,-1.171640698839034
Ethiopia,2002,1063969944.99859,,7850809498.16803,2033738484.5259,13.48,-969768539.5273099,7.850809498168029,,-0.9697685395273099
Ethiopia,2003,1258126210.58213,,8623691300.04079,2603705670.67307,,-1345579460.09094,8.623691300040791,,-1.34557946009094
Ethiopia,2004,1683762662.68493,,10131187261.4421,3726773566.78096,,-2043010904.09603,10.1311872614421,,-2.04301090409603
Ethiopia,2005,1929483699.80887,-265111675.482385,12401139453.9738,4894688569.70892,,-2965204869.900049,12.401139453973801,-0.265111675482385,-2.9652048699000493
Ethiopia,2006,2198490814.12065,-545257102.178304,15280861834.6024,5276122166.46748,12.03,-3077631352.34683,15.2808618346024,-0.5452571021783039,-3.0776313523468297
Ethiopia,2007,2649643536.00468,-222000572.994807,19707616772.7996,6904526595.53924,,-4254883059.5345597,19.7076167727996,-0.222000572994807,-4.25488305953456
Ethiopia,2008,3495286071.70092,-108537543.965443,27066912635.2228,9597929161.40128,10.05,-6102643089.700359,27.066912635222803,-0.108537543965443,-6.10264308970036
Ethiopia,2009,3429924703.77971,-221459581.361984,32437389116.038,9042846295.06175,10.36,-5612921591.282041,32.437389116038,-0.22145958136198401,-5.61292159128204
Ethiopia,2010,4644218341.95427,-288271568.250744,29933790334.3418,9914637388.3567,10.24,-5270419046.402431,29.9337903343418,-0.28827156825074396,-5.270419046402431
Ethiopia,2011,5831538472.39655,-628624805.998665,31952763089.33,11754566213.1366,10.48,-5923027740.74005,31.952763089330002,-0.628624805998665,-5.92302774074005
Ethiopia,2012,5994928705.34653,-278562822.162861,43310721414.0829,14129937700.0415,9.96,-8135008994.69497,43.3107214140829,-0.278562822162861,-8.13500899469497
Ethiopia,2013,6116476023.25386,-1343876023.73137,47648276605.0123,14251242098.0895,,-8134766074.83564,47.6482766050123,-1.34387602373137,-8.13476607483564
Ethiopia,2014,6385691687.43855,-1855052153.64107,55612228233.5179,18203817596.0512,,-11818125908.612652,55.6122282335179,-1.8550521536410698,-11.818125908612652
Ethiopia,2015,6007196233.49046,-2626517918.313,64589328550.5953,19860793131.6651,12.14,-13853596898.17464,64.5893285505953,-2.626517918313,-13.85359689817464
Ethiopia,2016,5905571808.04243,-4142937496.46329,74296745207.8721,19996795352.4378,,-14091223544.39537,74.2967452078721,-4.14293749646329,-14.09122354439537
Ethiopia,2017,6637865076.96921,-4017159564.65434,81770886825.6048,19310435700.1672,,-12672570623.197989,81.77088682560479,-4.01715956465434,-12.672570623197988
Ethiopia,2018,7624331353.22779,-3360419368.65295,84269196625.8784,19928882545.9291,12.13,-12304551192.70131,84.26919662587841,-3.3604193686529498,-12.30455119270131
Ethiopia,2019,7588186488.29751,-2548743427.35754,95912607722.3032,19227216127.1899,,-11639029638.89239,95.9126077223032,-2.54874342735754,-11.639029638892389
Ethiopia,2020,7714600977.48863,-2395799880.65984,107657734392.446,17169672301.4214,,-9455071323.93277,107.657734392446,-2.39579988065984,-9.45507132393277
Ethiopia,2021,9495825861.88533,-4259445795.28263,111261882958.426,20859226528.1173,12.66,-11363400666.231968,111.261882958426,-4.25944579528263,-11.363400666231968
Ethiopia,2022,10970596565.3927,-3669991332.17486,126772703047.701,24187238670.6144,,-13216642105.221699,126.772703047701,-3.66999133217486,-13.216642105221698
Ethiopia,2023,10865482294.6482,-3262966283.51939,163697927593.982,22951499303.5665,,-12086017008.918303,163.697927593982,-3.26296628351939,-12.086017008918303
France,1975,68248377440.3913,-225901953.377271,356780728162.766,63023737217.9306,,5224640222.460693,356.78072816276597,-0.225901953377271,5.224640222460693
France,1976,72973482962.3865,660768470.091457,368488292816.171,74122519519.3667,,-1149036556.980194,368.488292816171,0.660768470091457,-1.1490365569801941
France,1977,84313118006.9683,-893591988.228106,406736454934.474,82526518878.3846,,1786599128.5837097,406.736454934474,-0.893591988228106,1.7865991285837097
France,1978,104961538327.85,-570258944.690701,501724418604.651,95884567404.5668,,9076970923.283203,501.724418604651,-0.570258944690701,9.076970923283204
France,1979,130892500177.401,-601262768.293098,608218624730.188,123951671475.578,,6940828701.822998,608.218624730188,-0.601262768293098,6.940828701822998
France,1980,151617717128.542,-187617533.881346,694529183483.39,154336085741.362,,-2718368612.8200073,694.52918348339,-0.187617533881346,-2.7183686128200075
France,1981,142933789673.621,2078999613.10488,609184791792.396,145119159555.688,,-2185369882.066986,609.184791792396,2.0789996131048802,-2.1853698820669862
France,1982,128426866586.616,1263379265.33015,578152310609.841,136070854467.591,,-7643987880.975006,578.1523106098409,1.2633792653301499,-7.643987880975006
France,1983,125212890354.372,-12428342.4341713,553356312935.709,125042194322.534,,170696031.83799744,553.356312935709,-0.0124283424341713,0.17069603183799745
France,1984,127385577956.331,-278840848.269024,525033325827.516,122977316105.696,,4408261850.6349945,525.033325827516,-0.278840848269024,4.408261850634995
France,1985,132509046255.836,-352722357.271494,547220981165.134,127656201779.827,,4852844476.009003,547.2209811651339,-0.352722357271494,4.852844476009003
France,1986,163598668255.738,2147334762.14551,764946585850.933,154895407887.587,,8703260368.151001,764.9465858509329,2.14733476214551,8.703260368151001
France,1987,193443755928.364,4070655496.07336,926320855614.973,190836783005.423,,2606972922.9410095,926.320855614973,4.07065549607336,2.6069729229410097
France,1988,215673032711.126,6006210177.62727,1010827662151.75,212641715745.758,,3031316965.3680115,1010.82766215175,6.00621017762727,3.0313169653680117
France,1989,232015952563.148,9193689820.03884,1016742237302.08,228723364498.544,,3292588064.604004,1016.74223730208,9.19368982003884,3.2925880646040038
France,1990,285334911479.438,21640172226.7156,1257649439826.53,283183467768.019,,2151443711.4190063,1257.64943982653,21.6401722267156,2.1514437114190064
France,1991,289271661957.651,8778998288.97929,1258961748633.88,282575909682.878,,6695752274.77301,1258.9617486338798,8.77899828897929,6.69575227477301
France,1992,319207509078.733,9429508955.84586,1389663073110.28,297718049908.214,,21489459170.518982,1389.66307311028,9.42950895584586,21.48945917051898
France,1993,285421050687.19,-149530697.079622,1314383368079.69,261063970052.491,,24357080634.699005,1314.38336807969,-0.149530697079622,24.357080634699006
France,1994,306331496171.708,8641023244.7181,1385822778827.98,281236008891.216,,25095487280.492004,1385.82277882798,8.641023244718099,25.095487280492005
France,1995,362717041241.79,-7915340633.12256,1595219345511.89,333745840205.57,,28971201036.21997,1595.21934551189,-7.915340633122559,28.97120103621997
France,1996,365375478068.312,8389214529.86985,1598889216566.23,334186085746.716,,31189392321.59601,1598.88921656623,8.38921452986985,31.18939232159601
France,1997,366861237025.893,12439587260.4557,1449392222971.45,323336263049.783,,43524973976.109985,1449.3922229714499,12.4395872604557,43.52497397610998
France,1998,387982971657.585,16182755399.4058,1496906382032.47,345812275120.747,,42170696536.83801,1496.90638203247,16.1827553994058,42.170696536838015
France,1999,403178240660.602,79455181689.7442,1486915879701.93,365258177867.58,,37920062793.02197,1486.91587970193,79.45518168974421,37.92006279302197
France,2000,390238669734.531,132207098895.585,1360959069477.49,377318221427.867,2.41,12920448306.664001,1360.95906947749,132.207098895585,12.920448306664001
France,2001,391797875796.14,37230890648.6579,1370376677298.86,373930489484.206,3.37,17867386311.93402,1370.3766772988602,37.2308906486579,17.86738631193402
France,2002,418705150497.578,1451944337.96749,1492427756382.43,391097799391.068,2.45,27607351106.51001,1492.4277563824298,1.45194433796749,27.60735110651001
France,2003,485610553980.227,10242909367.5663,1835095983049.09,461568151466.489,2.52,24042402513.737976,1835.0959830490901,10.2429093675663,24.042402513737976
France,2004,559606270072.316,25513610482.5624,2109792297237.03,542250394117.501,2.24,17355875954.815063,2109.79229723703,25.513610482562402,17.355875954815062
France,2005,592887824736.823,33660365152.6492,2192146403028.17,593171066049.778,2.46,-283241312.95495605,2192.14640302817,33.6603651526492,-0.2832413129549561
France,2006,650542716762.854,51482577203.1678,2317861544690.82,658695590245.714,2.3,-8152873482.859985,2317.8615446908198,51.4825772031678,-8.152873482859984
France,2007,741104539983.263,48449400448.7044,2655816911866.56,759613438548.507,2.24,-18508898565.24402,2655.81691186656,48.4494004487044,-18.508898565244017
France,2008,827364384303.916,68001785591.4721,2926802941585.86,869276966027.989,1.72,-41912581724.073,2926.80294158586,68.0017855914721,-41.912581724073
France,2009,665186005058.902,70295520050.0789,2700075882518.98,698019165338.649,1.85,-32833160279.74707,2700.07588251898,70.2955200500789,-32.83316027974707
France,2010,709353195634.281,33671093773.6308,2646230027988.34,752868287730.482,2.13,-43515092096.20105,2646.2300279883398,33.6710937736308,-43.51509209620105
France,2011,823711000283.503,20277561650.9937,2870408553990.28,880374278217.06,1.59,-56663277933.55701,2870.40855399028,20.277561650993697,-56.663277933557005
France,2012,795261606816.097,19070158223.0146,2683007095787.23,833079661254.39,1.46,-37818054438.29297,2683.00709578723,19.070158223014598,-37.81805443829297
France,2013,851751287561.713,-1085074995.30347,2816077607875.26,875105788377.939,1.49,-23354500816.225952,2816.0776078752597,-1.08507499530347,-23.35450081622595
France,2014,870264561343.214,56550380550.4435,2861236112552.42,898465642062.027,2.03,-28201080718.81299,2861.23611255242,56.5503805504435,-28.20108071881299
France,2015,769329236242.708,36130892033.2982,2442483452642.5,778793456905.489,2.02,-9464220662.781006,2442.4834526425,36.1308920332982,-9.464220662781006
France,2016,768970442330.427,37198001295.6237,2470407619777.13,781183519545.409,2.09,-12213077214.982056,2470.40761977713,37.198001295623705,-12.213077214982055
France,2017,825944382545.598,4974372564.0405,2588868323334.71,845558014742.991,1.96,-19613632197.392944,2588.86832333471,4.974372564040499,-19.613632197392945
France,2018,903396692144.506,62417644380.3536,2781576320884.39,931814916104.848,1.83,-28418223960.34204,2781.57632088439,62.4176443803536,-28.41822396034204
France,2019,885999434707.238,31184687760.5865,2722793515171.76,901554312633.049,1.84,-15554877925.810913,2722.7935151717597,31.1846877605865,-15.554877925810914
France,2020,748494722626.696,9367666365.97017,2647926055110.05,794363273979.522,1.48,-45868551352.82593,2647.9260551100497,9.36766636597017,-45.868551352825925
France,2021,926762420146.956,20202234021.4434,2966433692008.09,957017304634.214,1.39,-30254884487.257935,2966.43369200809,20.202234021443402,-30.254884487257936
France,2022,1021289419926.47,-21135660317.7474,2796302210398.84,1092489391639.32,1.33,-71199971712.84998,2796.3022103988396,-21.135660317747398,-71.19997171284997
France,2023,1049655653721.57,30513104655.7174,3051831611384.76,1093507578791.17,,-43851925069.6001,3051.83161138476,30.5131046557174,-43.8519250696001
Greece,1975,,,28129128586.61,,,,28.12912858661,,
Greece,1976,4066000000.0,-305000000.0,30719552238.806,5674000000.0,,-1608000000.0,30.719552238806,-0.305,-1.608
Greece,1977,4716000000.0,-387000000.0,35673080481.0361,6557000000.0,,-1841000000.0,35.6730804810361,-0.387,-1.841
Greece,1978,5741000000.0,-428000000.0,43654480519.4805,7515000000.0,,-1774000000.0,43.6544805194805,-0.428,-1.774
Greece,1979,7427000000.0,-613000000.0,53724121435.1426,10305000000.0,,-2878000000.0,53.7241214351426,-0.613,-2.878
Greece,1980,8122000000.0,-672000000.0,56039256594.7242,11145000000.0,,-3023000000.0,56.0392565947242,-0.672,-3.023
Greece,1981,8837000000.0,-520000000.0,51618456334.5633,11941000000.0,,-3104000000.0,51.6184563345633,-0.52,-3.104
Greece,1982,7633000000.0,-436000000.0,53858346938.7755,10534000000.0,,-2901000000.0,53.8583469387755,-0.436,-2.901
Greece,1983,7036000000.0,-439000000.0,48741397058.8235,9860000000.0,,-2824000000.0,48.7413970588235,-0.439,-2.824
Greece,1984,7150000000.0,-485000000.0,47352146311.971,9957000000.0,,-2807000000.0,47.352146311971,-0.485,-2.807
Greece,1985,6957000000.0,-447000000.0,47155741426.1041,10771000000.0,,-3814000000.0,47.1557414261041,-0.447,-3.814
Greece,1986,7799000000.0,-471000000.0,55595445472.2493,10535000000.0,,-2736000000.0,55.595445472249295,-0.471,-2.736
Greece,1987,10031000000.0,-683000000.0,64739630095.6215,12860000000.0,,-2829000000.0,64.7396300956215,-0.683,-2.829
Greece,1988,11109000000.0,-907000000.0,75200610136.9205,14206000000.0,,-3097000000.0,75.2006101369205,-0.907,-3.097
Greece,1989,10902000000.0,-752000000.0,78067933277.3815,15816000000.0,,-4914000000.0,78.0679332773815,-0.752,-4.914
Greece,1990,13018000000.0,-1005000000.0,96529587274.2906,19564000000.0,,-6546000000.0,96.5295872742906,-1.005,-6.546
Greece,1991,14133350000.0,-1135000000.0,103680863712.844,20126050000.0,,-5992700000.0,103.680863712844,-1.135,-5.9927
Greece,1992,14773000000.0,-1144000000.0,114608178405.434,21338000000.0,,-6565000000.0,114.608178405434,-1.144,-6.565
Greece,1993,13326000000.0,-977000000.0,107295704518.43,19132000000.0,,-5806000000.0,107.29570451842999,-0.977,-5.806
Greece,1994,14551000000.0,-981000000.0,114980063202.247,20385000000.0,,-5834000000.0,114.980063202247,-0.981,-5.834
Greece,1995,15523000000.0,-1053000000.0,134974613913.811,24711000000.0,,-9188000000.0,134.974613913811,-1.053,-9.188
Greece,1996,15238000000.0,-1058000000.0,142502984144.96,25633000000.0,,-10395000000.0,142.50298414495998,-1.058,-10.395
Greece,1997,14863000000.0,-984000000.0,138766067640.085,25601000000.0,,-10738000000.0,138.766067640085,-0.984,-10.738
Greece,1998,,,139612812175.718,,,,139.61281217571798,,
Greece,1999,24994277393.0156,-24923051.5925486,137131371955.307,35688529144.8038,,-10694251751.788204,137.131371955307,-0.024923051592548602,-10.694251751788205
Greece,2000,29406499151.7201,1016664829.19213,125760166224.805,41690729829.6913,2.41,-12284230677.971199,125.76016622480499,1.0166648291921299,-12.284230677971198
Greece,2001,30048414363.3249,-974407981.507679,132050474720.03,41271953571.1046,3.37,-11223539207.779697,132.05047472003,-0.9744079815076789,-11.223539207779698
Greece,2002,30007204929.8455,615448852.936818,150253800085.865,41154296732.4905,2.45,-11147091802.645,150.25380008586498,0.6154488529368181,-11.147091802645
Greece,2003,36872587683.0922,-956577009.042859,196930509813.384,49453348941.2356,2.52,-12580761258.143402,196.930509813384,-0.9565770090428589,-12.580761258143403
Greece,2004,48842488917.5407,-1076598588.58685,234979615898.225,61411679953.3868,2.24,-12569191035.8461,234.979615898225,-1.0765985885868499,-12.5691910358461
Greece,2005,51507049133.1035,818938571.660287,242315668619.405,66586930586.4215,2.46,-15079881453.318,242.315668619405,0.818938571660287,-15.079881453318
Greece,2006,56055373148.8412,-1176469323.98185,269073415333.676,80952384266.8263,2.3,-24897011117.985092,269.073415333676,-1.17646932398185,-24.89701111798509
Greece,2007,67026862160.3218,3303433978.44683,314226996944.108,101260898586.522,2.24,-34234036426.200203,314.22699694410795,3.30343397844683,-34.234036426200205
Greece,2008,79622875821.4016,-2525399818.7611,351121399546.485,119081907199.353,1.72,-39459031377.9514,351.121399546485,-2.5253998187611,-39.4590313779514
Greece,2009,59068883349.1132,-324724736.290313,326829054686.306,84146404124.9261,1.85,-25077520775.812904,326.82905468630605,-0.324724736290313,-25.077520775812904
Greece,2010,59904850644.3436,1163732571.11808,296417644404.034,80155825964.1678,2.13,-20250975319.824203,296.417644404034,1.16373257111808,-20.250975319824203
Greece,2011,67668758206.9057,726370304.431401,283228079776.041,85017976887.7958,1.59,-17349218680.890106,283.228079776041,0.726370304431401,-17.349218680890107
Greece,2012,63214162075.1067,-983789755.021622,238841140018.233,69210261885.617,1.46,-5996099810.510307,238.841140018233,-0.9837897550216219,-5.996099810510307
Greece,2013,72900144725.0831,-3642778629.05029,236556279640.705,79644642190.7587,1.49,-6744497465.675598,236.556279640705,-3.64277862905029,-6.7444974656755985
Greece,2014,76851552340.2417,318930211.419456,233911581521.062,82097863366.0403,2.03,-5246311025.798599,233.911581521062,0.318930211419456,-5.246311025798599
Greece,2015,62624983040.1849,313664376.493594,194567373678.099,63845040237.0204,2.02,-1220057196.8355026,194.567373678099,0.31366437649359397,-1.2200571968355027
Greece,2016,60305408060.9234,-4461888211.51062,193097239005.87,62018899852.5285,2.09,-1713491791.6051025,193.09723900587,-4.46188821151062,-1.7134917916051025
Greece,2017,70104581289.0659,-3283464014.36403,200381103984.298,71760870931.8752,1.96,-1656289642.8092957,200.381103984298,-3.28346401436403,-1.6562896428092957
Greece,2018,81867719580.7369,-3505884539.8762,213298873494.394,85802967855.9498,1.83,-3935248275.212906,213.298873494394,-3.5058845398762,-3.935248275212906
Greece,2019,81184115053.0156,-4372859648.55396,207305649887.019,83192116846.2362,1.84,-2008001793.2206116,207.305649887019,-4.37285964855396,-2.0080017932206116
Greece,2020,59021509142.4284,-2655346655.83119,191362985554.861,71758333127.5143,1.48,-12736823985.0859,191.36298555486098,-2.65534665583119,-12.7368239850859
Greece,2021,87521073392.1099,-4904551441.43139,218303801895.326,103532392737.813,1.39,-16011319345.70311,218.303801895326,-4.90455144143139,-16.01131934570311
Greece,2022,106188732284.757,-5482368435.81369,218880566444.349,127819695155.795,1.33,-21630962871.037994,218.880566444349,-5.48236843581369,-21.630962871037994
Greece,2023,107217681314.685,-671368461.064749,243498333237.802,119234491842.401,,-12016810527.716003,243.498333237802,-0.671368461064749,-12.016810527716004
India,1975,5506716461.9692,10326246.7051639,98473832017.3242,6006734062.18488,,-500017600.2156801,98.4738320173242,0.0103262467051639,-0.5000176002156801
India,1976,6466191483.17676,7706430.54257424,102716451979.68,5763690293.07915,,702501190.0976095,102.71645197967999,0.00770643054257424,0.7025011900976095
India,1977,7565571017.55048,,121486641441.309,6603141915.54137,,962429102.0091095,121.486641441309,,0.9624291020091095
India,1978,8124589101.05027,,137302319828.995,8957077742.21229,,-832488641.1620197,137.302319828995,,-0.8324886411620197
India,1979,9679969986.92073,,152995442497.709,11938309152.4636,,-2258339165.5428696,152.995442497709,,-2.2583391655428695
